"","1","2","3","4","5","6","7","8","9","10","11","12","13"
"34",2.382018471042,2.59835908719916,2.40136469763282,2.42447437594152,2.32282372002146,2.50234789610189,2.51211155512125,2.63985508848344,2.50668787263778,2.4188219956,2.40657541106631,2.51708243541066,2.29736219335186
"44",2.48098264795698,2.55233598722076,2.49698498827202,2.52688168532702,2.44893171676116,2.5392373624083,2.56300928960233,2.55562064683454,2.7068133759945,2.44145062353854,2.49710632145097,2.49561239779838,2.45940125846278
"54",2.53268903931159,2.56374821888566,2.61932398707618,2.53671646087665,2.51206156323993,2.62899261388356,2.62149804074222,2.60020570875179,2.7031208998086,2.49034687508941,2.52023187334255,2.58347888525381,2.57166475233988
"64",2.51300152485524,2.56290037838387,2.73092215890925,2.52880326222211,2.55355720172635,2.51160098279432,2.55962203084331,2.53048323327542,2.82292836803931,2.55377481194727,2.64930452407334,2.54103879174713,2.62307833696139
"74",2.47941260996559,2.38045556385953,2.60743615225336,2.48112830256119,2.4309263090722,2.27186681218422,2.4015307073895,2.34789805172733,2.97028731167795,2.42609318441774,2.65704015786715,2.41850484246024,2.48521512832478
"15",2.3662225786937,2.63351085896049,2.32322303014698,2.43139046983551,2.34202789898779,2.51688245105454,2.43015821413446,2.61510577908106,2.31429240145994,2.38026940338592,2.43855108705977,2.52557701290149,2.35388495185331
"25",2.34738935598743,2.54357441560047,2.40004961378304,2.39053263788217,2.3153683465129,2.5161393826426,2.41194938387132,2.62111318905696,2.3147016413791,2.35515982162885,2.36448270061089,2.33094678488577,2.28992803665858
"35",2.38736116863544,2.7187331221855,2.32686051311277,2.34959816329349,2.32815298296493,2.57245518344909,2.41485501701694,2.53603485929592,2.30694310518656,2.37210551118928,2.37941998625643,2.41255350622135,2.26619705131169
"45",2.47496590265374,2.52882799173624,2.41289575428976,2.47083446988432,2.49006550753572,2.38157186661195,2.41931895903424,2.4998766027057,2.47367974631098,2.47019484118351,2.54516398491264,2.46882282962048,2.52850236373961
"55",2.54910044977011,2.67121805446476,2.42831815553021,2.50865289452465,2.52626757691159,2.59975098243986,2.47359991974771,2.58275450102499,2.49111352102729,2.54872208830743,2.51412173058484,2.55489877996933,2.44400236394185
"65",2.53220841487935,2.54404785630554,2.5519106148721,2.60000496776276,2.60326951451985,2.51371690922552,2.39930879205548,2.43213545816711,2.63314308068353,2.47513593372048,2.69793101039098,2.48444546128805,2.56509425320978
"75",2.43341907870223,2.33970445153678,2.36151870936378,2.46962941419582,2.47439963233362,2.27813695260844,2.24342095898553,2.27131894525329,2.59559595901762,2.38564619121624,2.69934436230465,2.33838815798759,2.51907620521442
"16",2.48105795229734,2.48348442980549,2.391987848418,2.53894232413585,2.37074682634678,2.43277972607163,2.43072013321524,2.62900657982936,2.40869854341238,2.55888671010767,2.45584268583633,2.4999041337336,2.39757846446401
"26",2.41182207293722,2.55420246538875,2.32313737321535,2.36610257312838,2.27813375658297,2.40861533503897,2.34410076932489,2.42156149874358,2.30003479658478,2.49167525279604,2.35565888011915,2.32613569682946,2.28749948309708
"36",2.39681581649311,2.58071826484384,2.3079265770579,2.38744663455658,2.30845846163803,2.45356543256163,2.36194031581902,2.44813526580321,2.35068410836291,2.38124154263029,2.37422955649626,2.38386656115857,2.32827703023077
"46",2.4503401421193,2.5622866402603,2.40839860060241,2.44182956282476,2.50363374732005,2.4146503973569,2.31358933592535,2.46643049646631,2.55330233947316,2.53116813912378,2.50715175347066,2.49189238403351,2.53747269407497
"56",2.48555942334042,2.58628161979801,2.44832847335289,2.48123195960436,2.51633217992651,2.4474525679831,2.35984646110655,2.4527592035331,2.56900492763256,2.47735888224572,2.51343658088561,2.48372426556581,2.521313812048
"66",2.60294039178912,2.50149505928196,2.52599251830756,2.53730746651188,2.52421555428551,2.42752900501719,2.38597373485577,2.43379563778065,2.68546604648899,2.60751393985558,2.62736928806829,2.53685931151828,2.63446452464408
"76",2.47943529004592,2.38150890153293,2.44666731209835,2.50266235245657,2.40937913128175,2.28288176537586,2.2384358520663,2.3180521228151,2.65664784821383,2.62321627149897,2.66741693197502,2.4485600027685,2.54961959682764
