"","1","2","3","4","5","6","7","8","9","10","11","12","13"
"25",2.35975188446368,2.58907681780438,2.38276235717648,2.37169388995671,2.29968953425044,2.43964260332943,2.51485366699917,2.73876333172801,2.24288131348665,2.32642496464809,2.335075275621,2.3403552811511,2.19495794873969
"35",2.34267273874161,2.68807139929434,2.34729963186014,2.35666366515862,2.31545598685921,2.50391484055042,2.4520838027956,2.61098227592908,2.20798549542363,2.41521997058559,2.31098371813708,2.43653252696922,2.15699692573128
"45",2.34051075066501,2.53839574854994,2.3824908042556,2.39499370033815,2.38767473799321,2.4032218789235,2.48666814455167,2.5884803659423,2.3387119528659,2.42002952028439,2.32635702714003,2.44762583681998,2.34077860469057
"55",2.39787011879957,2.57250926171778,2.38398919825569,2.34986622329483,2.42495189364796,2.46601896221526,2.4565086955319,2.56965362813916,2.30191619684289,2.43835948208264,2.22959637042144,2.44184895401674,2.21640032999395
"65",2.42926415590822,2.40899383142665,2.46562782207491,2.49806191542007,2.41483299639595,2.40500368511643,2.24055716664398,2.35221872735677,2.62605973228897,2.33962265988655,2.58144181687142,2.38285647248685,2.33892098969737
"75",2.36915797566418,2.2800704115579,2.34249970829608,2.38839485836134,2.28089747008809,2.19202720163598,2.15697978713325,2.20838399141483,2.58129006391113,2.30743804763902,2.63351547044422,2.28307965809099,2.3205539908476
"16",2.49551540864591,2.5351804154826,2.45539008480026,2.56920738750219,2.38592152753883,2.47876974410473,2.62557360948381,2.81388392520323,2.31580159850473,2.56115944602135,2.41009143341165,2.52846219986707,2.27150450272138
"26",2.39686843755394,2.48198990713028,2.30606887562256,2.28022464528212,2.28225645971133,2.35965218153226,2.35199337425486,2.52883792114378,2.16130559214993,2.36097087674474,2.27517198665824,2.31258500208582,2.13524755007964
"36",2.43322427697305,2.63615702401373,2.4315428911987,2.44763721437201,2.35973795402146,2.46101566109572,2.47052278972629,2.59644947688866,2.28855851033568,2.42406816852936,2.35003766626011,2.49343431264248,2.22493339791939
"46",2.3210352651828,2.50013756044814,2.37506796568959,2.31847582855825,2.3919525191491,2.3673884472779,2.3055152753053,2.42956314568216,2.40222759495777,2.3804506578169,2.28048870864747,2.43837854347174,2.26593103389202
"56",2.34286595266068,2.43410378080076,2.39768786644237,2.34172603081379,2.36115892781408,2.34575254769328,2.27042284017278,2.34992186777091,2.4148656418129,2.31475968397307,2.25804270857141,2.35420136857629,2.21659629409966
"66",2.46931018847465,2.40494742760646,2.44346875254173,2.47255366160628,2.34982753926545,2.36322308913431,2.28246598897556,2.34423290575688,2.65869428052265,2.42285997575227,2.5756743189934,2.40850482509458,2.3686296325264
"76",2.36156304750567,2.24950660451004,2.34392413544228,2.35772611142161,2.23354718305857,2.19729641889178,2.19934498541893,2.18818981282867,2.55935935563567,2.42532702842997,2.50121137227849,2.2997368297782,2.29395325514168
