"","1","2","3","4","5","6","7","8","9","10","11","12","13"
"24",1.60554330346312,1.60184818528154,1.60596637824903,1.60616058992103,1.60504980561547,1.5995286606797,1.60584175369276,1.60452093909152,1.61102603257986,1.60688308471282,1.60891880297824,1.60491693679998,1.60740472758019
"34",1.6007965787371,1.59499752074425,1.5987763883822,1.5997616734507,1.59850204862361,1.59371849426618,1.59967356402687,1.5978322151453,1.60482390948468,1.59967289595586,1.60290862265682,1.5973658019505,1.60162111019277
"44",1.60910233302417,1.60323763358268,1.6067063704508,1.60772058053409,1.60552980315356,1.60277678015017,1.60803184503044,1.60719899983083,1.61264535210688,1.61016855267954,1.61234156922333,1.60604100748648,1.60962849749712
"54",1.60467350265275,1.60192883245174,1.60502178488657,1.60520843739196,1.60514862307559,1.60035127250422,1.6067148077017,1.60528040043061,1.61188070829095,1.60842768747216,1.61096651856258,1.60435645508145,1.60911132840015
"64",1.6005119612405,1.59690131334306,1.60058426159531,1.59888792354956,1.60066899227842,1.59542426052122,1.60060061161271,1.59985211553013,1.60648068070985,1.60357192819487,1.60521145412429,1.59880438991493,1.6040766532532
"74",1.60422387456247,1.60289418424206,1.60605424906398,1.60456458474658,1.60585525475159,1.59854972392007,1.6064168919468,1.60495576669178,1.61159082906853,1.6076597821882,1.61028375641272,1.60374188301697,1.60733123081869
"15",1.60419795659693,1.59827159262698,1.6053069514276,1.60547188377676,1.6053269011992,1.59854842606766,1.60258447484925,1.60337052331722,1.60639169129803,1.60755460660159,1.60874972430303,1.60573124919724,1.60670149131663
"25",1.60314314041805,1.59887224129824,1.60218473952396,1.60496763652301,1.60605775657137,1.59739798977222,1.60255293785796,1.60208912637963,1.60507045741326,1.60618081218446,1.60825199898178,1.60405571895273,1.60673148328243
"35",1.6011720732016,1.59312601299798,1.60081950397513,1.60257433647083,1.60289125050103,1.59303254117029,1.5992001207312,1.59840302718262,1.60248152492783,1.60312026279823,1.60566867970009,1.60029089313395,1.60433751089382
"45",1.60584807444896,1.59888464544509,1.60413543321478,1.60663610539425,1.60685670708316,1.59878636757968,1.60336919462729,1.6039151817925,1.60674171378074,1.60797122401552,1.61138844052702,1.60530308098523,1.60855547833746
"55",1.60385092288929,1.5984576698906,1.60309956509445,1.60675872822035,1.60703748867053,1.59830784348831,1.60473942456273,1.60410231034792,1.60644722387161,1.60893491091568,1.61153093343249,1.60488938444679,1.60933449028851
"65",1.6032088600702,1.5962602644335,1.60212951224801,1.60213723629906,1.60514638936716,1.59532702170455,1.60096585477091,1.60141857060501,1.60454340929712,1.60642132703696,1.60839129554392,1.60158447984976,1.60643551108599
"75",1.60448658134967,1.60046773752088,1.60320106625076,1.60541816847477,1.60864728639015,1.59782736279696,1.60357452735966,1.60363906955081,1.60726329617535,1.60784019468605,1.61086159190681,1.60366004513047,1.61042729300769
"16",1.60850246558076,1.60012230536376,1.60684263782933,1.60858179131643,1.60891916230827,1.60249643171933,1.60567791294252,1.60413567933062,1.60877317753264,1.61011042584397,1.6110526511207,1.60905572133376,1.61100337122652
"26",1.604900209806,1.59894157278788,1.60443641433969,1.60695977560927,1.60562321889079,1.60004279924197,1.60338885399194,1.60319848124088,1.6072815284048,1.60989863084061,1.6090822387182,1.60644844532369,1.6093622557123
"36",1.59997364161195,1.5928040277091,1.59869991414628,1.60133938529907,1.60044403128384,1.59276893444485,1.5973564563195,1.59622895686888,1.60061066175648,1.60259199501624,1.60327987040743,1.59880071182522,1.60453003572527
"46",1.60784607157246,1.59973365138256,1.6048461861852,1.60698311681539,1.60728443305015,1.60086519806196,1.60458623080947,1.60504416215903,1.60842606509585,1.61104157076417,1.61190256144554,1.60648300261172,1.61224042117441
"56",1.6031842500256,1.5979119665181,1.60281289812953,1.60583459040159,1.60741049925405,1.59919496391694,1.60409057112364,1.60296951823156,1.60788773824534,1.60972270450268,1.61041895840657,1.60482816819954,1.61089498153727
"66",1.60111541132409,1.59397260954906,1.59873154228087,1.60015621328147,1.60239592766887,1.59422951479855,1.59830697379203,1.59796990856909,1.60259340176392,1.60436499421035,1.60386180186936,1.5994413645343,1.60579133096394
"76",1.60535022053674,1.60131120281692,1.60446018185353,1.60599202819206,1.60779266096982,1.59920557357845,1.60424179421802,1.60369310800947,1.60790655632697,1.61030465630478,1.6103279733497,1.60482172800343,1.60964693248673
